#group,false,false,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_time,_value,_field,_measurement,code,crypto,description,symbol
,,2,2023-09-18T21:18:00Z,26753.4826,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T21:32:00Z,26776.8696,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T21:47:00Z,26790.9182,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T22:03:00Z,26812.0928,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T22:20:00Z,26803.0954,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T22:32:00Z,26786.4235,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T22:47:00Z,26822.5941,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T23:04:00Z,26847.0764,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T23:19:00Z,26784.3259,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T23:32:00Z,26752.1741,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-18T23:47:00Z,26737.1111,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T00:16:00Z,26743.743,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T00:47:00Z,26697.798,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T01:25:00Z,26728.3545,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T01:48:00Z,26714.0865,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T02:10:00Z,26711.6085,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T02:23:00Z,26745.0853,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T02:33:00Z,26738.8977,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T02:47:00Z,26781.0541,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T03:04:00Z,26819.8631,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T03:19:00Z,26794.2067,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T03:32:00Z,26811.8556,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T03:47:00Z,26813.6035,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T04:04:00Z,26809.0502,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T04:22:00Z,26828.8071,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T04:33:00Z,26837.6984,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T04:47:00Z,26824.8848,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T05:04:00Z,26851.2396,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T05:20:00Z,26840.2702,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T05:32:00Z,26837.6281,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T05:47:00Z,26825.2451,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T06:04:00Z,26786.5011,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T06:22:00Z,26791.3559,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T06:33:00Z,26783.3198,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T06:47:00Z,26814.8362,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T07:04:00Z,26815.0911,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T07:18:00Z,26825.543,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T07:32:00Z,26849.4523,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T07:47:00Z,26836.9593,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T08:05:00Z,26854.4381,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T08:22:00Z,26889.2053,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T08:33:00Z,26931.6973,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T08:47:00Z,26957.2825,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T09:03:00Z,27066.2881,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T09:19:00Z,27155.199,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T09:33:00Z,27301.5632,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T09:47:00Z,27298.2417,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T10:04:00Z,27248.4801,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T10:21:00Z,27197.1253,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T10:33:00Z,27114.2379,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T10:47:00Z,27164.8313,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T11:03:00Z,27175.2374,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T11:17:00Z,27115.1547,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T11:32:00Z,27161.3791,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T11:47:00Z,27160.6635,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T12:05:00Z,27226.6387,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T12:24:00Z,27237.7598,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T12:40:00Z,27135.4718,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T12:53:00Z,27152.758,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T13:05:00Z,27130.3067,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T13:27:00Z,27204.3791,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T13:32:00Z,27156.089,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T13:47:00Z,27180.8162,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T14:03:00Z,26912.4026,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T14:20:00Z,27159.1909,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T14:32:00Z,27108.3106,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T14:47:00Z,27123.6409,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T15:04:00Z,27252.0586,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T15:20:00Z,27234.1199,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T15:32:00Z,27410.8221,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T15:47:00Z,27272.4655,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T16:04:00Z,27400.21,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T16:22:00Z,27325.6219,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T16:35:00Z,27326.7034,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T16:47:00Z,27349.2922,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T17:03:00Z,27187.7275,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T17:20:00Z,27177.4299,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T17:32:00Z,27207.7395,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T17:47:00Z,27213.5752,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T18:04:00Z,27150.1718,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T18:22:00Z,27175.4498,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T18:33:00Z,27165.9784,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T18:47:00Z,27121.5105,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T19:03:00Z,27136.8896,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T19:17:00Z,27102.6739,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T19:32:00Z,27155.9398,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T19:47:00Z,27185.9291,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T20:03:00Z,27160.5926,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T20:19:00Z,27145.9967,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T20:32:00Z,27160.4279,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T20:47:00Z,27190.4343,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T21:03:00Z,27174.5818,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T21:18:00Z,27125.8103,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T21:33:00Z,27075.2948,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T21:47:00Z,27088.8785,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T22:04:00Z,27160.6351,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T22:20:00Z,27108.4402,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T22:32:00Z,27128.8542,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T22:47:00Z,27186.8804,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T23:04:00Z,27190.2741,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T23:18:00Z,27220.4419,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T23:32:00Z,27215.1152,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-19T23:47:00Z,27207.3931,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T00:16:00Z,27243.6406,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T00:47:00Z,27177.746,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T01:25:00Z,27286.0389,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T01:47:00Z,27310.0822,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T02:09:00Z,27306.3987,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T02:22:00Z,27255.162,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T02:32:00Z,27237.576,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T02:47:00Z,27204.367,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T03:04:00Z,27189.9341,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T03:19:00Z,27174.4435,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T03:32:00Z,27128.8006,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T03:47:00Z,27128.3657,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T04:04:00Z,27100.6943,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T04:21:00Z,27081.4471,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T04:32:00Z,27123.4852,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T04:50:00Z,27137.1953,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T05:03:00Z,27079.924,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T05:20:00Z,27036.0287,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T05:32:00Z,27096.1293,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T05:47:00Z,27061.2518,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T06:05:00Z,26972.3542,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T06:22:00Z,27021.0064,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T06:33:00Z,27050.0785,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T06:47:00Z,27024.4942,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T07:04:00Z,27063.0059,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T07:18:00Z,27072.241,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T07:32:00Z,27084.5453,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T07:47:00Z,27110.7065,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T08:04:00Z,27082.4934,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T08:22:00Z,27123.0757,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T08:33:00Z,27133.825,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T08:47:00Z,27157.2934,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T09:04:00Z,27166.2997,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T09:19:00Z,27102.8859,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T09:32:00Z,27092.7445,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T09:47:00Z,26990.1902,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T10:03:00Z,27025.2601,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T10:21:00Z,26983.341,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T10:32:00Z,27033.1327,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T10:47:00Z,27047.735,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T11:03:00Z,27075.2907,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T11:17:00Z,27088.8239,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T11:32:00Z,27102.863,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T11:47:00Z,27102.8445,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T12:05:00Z,27112.3627,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T12:24:00Z,27100.8629,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T12:40:00Z,27034.1355,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T12:53:00Z,27050.0152,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T13:05:00Z,27085.422,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T13:22:00Z,27058.8054,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T13:32:00Z,27032.8905,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T13:47:00Z,27128.9422,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T14:04:00Z,27191.7161,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T14:20:00Z,27083.3781,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T14:33:00Z,27153.3158,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T14:47:00Z,27124.2134,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T15:03:00Z,27101.7321,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T15:19:00Z,27150.259,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T15:32:00Z,27116.5939,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T15:47:00Z,27194.1031,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T16:04:00Z,27189.261,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T16:22:00Z,27153.2682,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T16:34:00Z,27141.8424,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T16:47:00Z,27169.0796,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T17:03:00Z,27157.9305,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T17:20:00Z,27238.8134,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T17:32:00Z,27256.6385,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T17:47:00Z,27209.1341,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T18:04:00Z,27209.212,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T18:22:00Z,27217.3523,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T18:33:00Z,27218.5978,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T18:47:00Z,27201.7839,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T19:03:00Z,27216.9993,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T19:17:00Z,27111.7336,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T19:32:00Z,26914.9804,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T19:47:00Z,26899.946,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T20:04:00Z,26996.2261,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T20:19:00Z,26987.7924,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T20:32:00Z,26974.6265,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T20:47:00Z,27028.5084,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T21:03:00Z,27066.8953,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T21:18:00Z,27178.1588,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T21:32:00Z,27178.4745,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T21:47:00Z,27131.0429,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T22:03:00Z,27095.6324,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T22:20:00Z,27059.3166,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T22:32:00Z,27081.6098,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T22:47:00Z,27108.4688,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T23:03:00Z,27086.5422,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T23:18:00Z,27112.6122,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T23:32:00Z,27123.4711,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-20T23:47:00Z,27141.9784,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T00:16:00Z,27098.6768,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T00:47:00Z,27146.3462,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T01:23:00Z,26986.1599,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T01:46:00Z,27002.5075,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T02:08:00Z,27040.2176,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T02:21:00Z,26995.33,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T02:32:00Z,26982.7084,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T02:47:00Z,26955.9064,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T03:03:00Z,26988.735,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T03:19:00Z,26962.4807,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T03:32:00Z,26967.043,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T03:47:00Z,26994.4763,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T04:04:00Z,27008.4431,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T04:21:00Z,27037.9945,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T04:32:00Z,27036.4306,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T04:47:00Z,27094.1178,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T05:04:00Z,27077.1238,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T05:20:00Z,27049.064,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T05:32:00Z,27053.3907,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T05:47:00Z,27068.6433,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T06:04:00Z,27044.864,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T06:22:00Z,27004.8737,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T06:33:00Z,26998.9754,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T06:47:00Z,27041.176,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T07:03:00Z,27051.0238,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T07:18:00Z,27021.4716,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T07:32:00Z,27012.1579,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T07:47:00Z,26983.4018,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T08:04:00Z,26973.7204,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T08:22:00Z,26969.6378,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T08:32:00Z,26947.0381,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T08:47:00Z,26986.3204,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T09:04:00Z,26903.7435,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T09:19:00Z,26877.4248,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T09:32:00Z,26800.355,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T09:47:00Z,26768.1052,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T10:03:00Z,26755.4949,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T10:21:00Z,26757.076,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T10:32:00Z,26728.4152,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T10:47:00Z,26784.1627,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T11:03:00Z,26728.75,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T11:17:00Z,26776.9794,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T11:32:00Z,26733.3902,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T11:47:00Z,26740.163,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T12:05:00Z,26758.5741,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T12:24:00Z,26680.515,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T12:40:00Z,26606.0613,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T12:53:00Z,26650.9693,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T13:05:00Z,26598.1031,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T13:23:00Z,26537.3773,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T13:33:00Z,26491.8375,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T13:47:00Z,26402.349,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T14:03:00Z,26445.3529,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T14:20:00Z,26529.6642,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T14:32:00Z,26488.6206,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T14:47:00Z,26539.3744,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T15:04:00Z,26575.7912,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T15:20:00Z,26566.6309,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T15:32:00Z,26553.2132,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T15:47:00Z,26595.4909,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T16:04:00Z,26575.1354,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T16:22:00Z,26575.6818,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T16:34:00Z,26578.3871,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T16:47:00Z,26565.3604,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T17:03:00Z,26601.783,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T17:20:00Z,26660.9339,price,coindesk,USD,bitcoin,United States Dollar,&#36;
,,2,2023-09-21T17:32:00Z,26638.5325,price,coindesk,USD,bitcoin,United States Dollar,&#36;
